CreateAt,LegalForm,Region,TypeProgram,NameProgram,organization,TotalAmount,DesiredAmount,ProvidedAmount,LandParcelCount,AnimalCount
2023-11-13,Юридична особа,ОДЕСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів,<Q-1.0> Верифікація суб’єктів агропромислового комплексу для експорту товарів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,0,1,0
2023-11-13,Юридична особа,ОДЕСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів (Тип 2),<Q-2.0> Верифікація суб’єктів агропромислового комплексу для експорту товарів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,0,197,0
2023-11-14,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[FINAL]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості-вино-Грантова Угода 26.07",FAO,111000000,10000000,0,122,1172
2023-11-15,Юридична особа,ОДЕСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів,[test 3.11] Подання заявки на включення до Переліку верифікованих суб'єктів АПК (Копія 1),Укрдержфонд,0,0,0,99,0
2023-11-16,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів,<Q-1.0> Верифікація суб’єктів агропромислового комплексу для експорту товарів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,0,9,0
2023-11-16,Юридична особа,КІРОВОГРАДСЬКА ОБЛАСТЬ,Інші,Send test,Укрдержфонд,0,0,0,2,0
2023-11-16,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,456000,0,35,97
2023-11-16,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,02 omg,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,0,0,35,34
2023-11-17,Фізична особа,ВІННИЦЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[0.1] ФАО - Другий цикл - ТЕСТ/редизайн,FAO,111111111,100000,0,0,0
2023-11-17,Фізична особа,МИКОЛАЇВСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[0.1] ФАО - Другий цикл - ТЕСТ/редизайн,FAO,111111111,150,0,3,2
2023-11-18,Юридична особа,ЧЕРНІГІВСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[0.1] ФАО - Другий цикл - ТЕСТ/редизайн,FAO,111111111,200000,0,18,0
2023-11-22,Фізична особа,ВОЛИНСЬКА ОБЛАСТЬ,Інші,Тест ФАО 13.11.2023 (Копія 1),FAO,1000,0,0,0,0
2023-11-24,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[0.1] ФАО - Другий цикл - ТЕСТ/редизайн,FAO,111111111,100000,0,9,0
2023-11-26,ФОП,ХАРКІВСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів,<Q-1.0> Верифікація суб’єктів агропромислового комплексу для експорту товарів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,0,8,6
2023-11-26,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Всі інші території України,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,26000000,12313,0,122,1172
2023-11-26,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST-2] Бюджетна дотація за утримання корів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,2718900,0,335,513
2023-11-26,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST-2] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,664229.5600,0,122,1395
2023-11-26,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,12321246,0,131,1172
2023-11-26,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Верифікація суб’єктів агропромислового комплексу для експорту товарів (Тип 2),<Q-2.0> Верифікація суб’єктів агропромислового комплексу для експорту товарів,УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,0,0,0,41,97
2023-11-28,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[LST-2] Бюджетна субсидія на одиницю оброблюваних угідь (1 га),УКРАЇНСЬКІ ХЛІБНІ ТРАДИЦІЇ,1545500000,37725.4500,0,6,0
